149	-8.228279	-11.955512	19.998266
150	-8.601002	-12.440055	20.448712
151	-8.984908	-12.908374	20.973382
152	-9.377254	-13.351325	21.573898
153	-9.774661	-13.758514	22.250581
154	-10.173047	-14.118402	23.002081
155	-10.567582	-14.418517	23.824964
156	-10.952676	-14.645786	24.713320
157	-11.321987	-14.787020	25.658403
158	-11.668490	-14.829540	26.648364
159	-11.984595	-14.761948	27.668124
160	-12.262330	-14.575004	28.699467
161	-12.493598	-14.262552	29.721383
162	-12.670493	-13.822406	30.710719
163	-12.785684	-13.257095	31.643133
164	-12.832826	-12.574339	32.494327
165	-12.806977	-11.787150	33.241455
166	-12.704994	-10.913481	33.864593
167	-12.525843	-9.975397	34.348095
168	-12.270798	-8.997820	34.681648
169	-11.943500	-8.006963	34.860908
170	-11.549847	-7.028633	34.887596
171	-11.097725	-6.086611	34.769056
172	-10.596614	-5.201289	34.517357
173	-10.057081	-4.388719	34.148054
174	-9.490245	-3.660141	33.678817
175	-8.907235	-3.021970	33.128071
176	-8.318708	-2.476193	32.513830
177	-7.734457	-2.021035	31.852782
178	-7.163115	-1.651786	31.159690
179	-6.611982	-1.361659	30.447085
180	-6.086949	-1.142603	29.725195
181	-5.592515	-0.985991	29.002073
182	-5.131862	-0.883180	28.283826
183	-4.706994	-0.825912	27.574914
184	-4.318886	-0.806595	26.878459
185	-3.967657	-0.818463	26.196536
186	-3.652737	-0.855647	25.530435
187	-3.373028	-0.913189	24.880878
188	-3.127044	-0.987004	24.248190
189	-2.913040	-1.073816	23.632436
190	-2.729118	-1.171081	23.033518
191	-2.573314	-1.276899	22.451251
192	-2.443673	-1.389933	21.885410
193	-2.338299	-1.509326	21.335764
194	-2.255402	-1.634630	20.802103
195	-2.193324	-1.765739	20.284248
196	-2.150566	-1.902837	19.782063
197	-2.125793	-2.046348	19.295463
198	-2.117849	-2.196894	18.824419
199	-2.125753	-2.355272	18.368961
200	-2.148705	-2.522422	17.929189
201	-2.186077	-2.699408	17.505277
202	-2.237410	-2.887409	17.097481
203	-2.302410	-3.087702	16.706151
204	-2.380939	-3.301659	16.331745
205	-2.473011	-3.530743	15.974843
206	-2.578784	-3.776497	15.636162
207	-2.698555	-4.040549	15.316586
208	-2.832755	-4.324602	15.017180
209	-2.981939	-4.630431	14.739227
210	-3.146789	-4.959874	14.484258
211	-3.328097	-5.314818	14.254088
212	-3.526769	-5.697182	14.050861
213	-3.743811	-6.108887	13.877098
214	-3.980318	-6.551824	13.735747
215	-4.237469	-7.027798	13.630244
216	-4.516502	-7.538467	13.564571
217	-4.818698	-8.085250	13.543325
218	-5.145353	-8.669218	13.571773
219	-5.497740	-9.290949	13.655921
220	-5.877061	-9.950355	13.802555
221	-6.284390	-10.646455	14.019276
222	-6.720597	-11.377117	14.314493
223	-7.186249	-12.138738	14.697383
224	-7.681498	-12.925880	15.177773
225	-8.205936	-13.730862	15.765934
226	-8.758429	-14.543314	16.472254
227	-9.336917	-15.349725	17.306760
228	-9.938198	-16.133023	18.278438
229	-10.557680	-16.872249	19.394344
230	-11.189137	-17.542403	20.658480
231	-11.824464	-18.114584	22.070431
232	-12.453476	-18.556536	23.623838
233	-13.063782	-18.833762	25.304803
234	-13.640780	-18.911298	27.090410
235	-14.167832	-18.756231	28.947647
236	-14.626672	-18.340900	30.833061
237	-14.998094	-17.646572	32.693510
238	-15.262942	-16.667182	34.468332
239	-15.403366	-15.412517	36.093079
240	-15.404281	-13.910123	37.504644
241	-15.254866	-12.205232	38.647274
242	-14.949902	-10.358270	39.478572
243	-14.490739	-8.439982	39.974361
244	-13.885663	-6.524770	40.131394
245	-13.149574	-4.683353	39.967231
246	-12.302952	-2.976092	39.517279
247	-11.370266	-1.448166	38.829632
248	-10.378056	-0.127283	37.958836
249	-9.352979	0.976019	36.959810
250	-8.320079	1.865997	35.882928
251	-7.301471	2.558116	34.770798
252	-6.315513	3.075092	33.656796
253	-5.376452	3.443279	32.565074
254	-4.494479	3.689770	31.511546
255	-3.676054	3.840361	30.505402
256	-2.924413	3.918320	29.550751
257	-2.240139	3.943788	28.648143
258	-1.621747	3.933654	27.795846
259	-1.066207	3.901710	26.990829
260	-0.569415	3.858970	26.229474
261	-0.126576	3.814057	25.508048
262	0.267487	3.773598	24.823005
263	0.618098	3.742595	24.171152
264	0.930548	3.724755	23.549721
265	1.209969	3.722778	22.956389
266	1.461249	3.738591	22.389263
267	1.688984	3.773547	21.846846
268	1.897440	3.828590	21.327998
269	2.090555	3.904378	20.831897
270	2.271937	4.001390	20.358003
271	2.444883	4.120003	19.906032
272	2.612395	4.260555	19.475934
273	2.777211	4.423389	19.067878
274	2.941829	4.608890	18.682248
275	3.108535	4.817497	18.319640
276	3.279431	5.049723	17.980870
277	3.456460	5.306152	17.666983
278	3.641429	5.587435	17.379268
279	3.836030	5.894273	17.119283
280	4.041854	6.227400	16.888875
281	4.260409	6.587546	16.690208
282	4.493122	6.975395	16.525792
283	4.741350	7.391536	16.398517
284	5.006368	7.836395	16.311682
285	5.289371	8.310149	16.269022
286	5.591449	8.812633	16.274737
287	5.913567	9.343215	16.333497
